year,site_type,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,log_backlog_cost
24_25,Mixed service hospital,20184.0,57546.0,100.0,4207381.0,18976.0,0.0,0.0,85.0,0.0,0.0,1,5962797.0,54.396,53.829,-1.5383,0,0,0,0,0,0,0,0,0,0,15.601050391965464
24_25,Other Reportable Site,17801.0,56170.0,0.0,826414.0,2029.0,0.0,1880741.0,50.0,0.0,0.0,0,0.0,45.492,53.80605,-1.5135999999999998,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,771.0,1838.0,81.0,0.0,474.0,0.0,0.0,0.0,0.0,0.0,0,68424.0,10.0,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,11.13349353390888
24_25,Unoccupied,1397.0,3152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,892661.0,60.0,52.60483333333334,-1.6935888888888888,1,0,0,0,0,0,0,1,0,0,13.701963288769553
24_25,Mental Health (including Specialist services),908.0,2048.0,0.0,92498.0,313.0,0.0,0.0,0.0,0.0,0.0,0,157010.0,20.0,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,11.964071145570367
24_25,Mental Health (including Specialist services),548.0,1229.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0,0.0,68.32,52.6647125,-1.6657125,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Mental Health and Learning Disabilities,17981.0,40565.0,7050.0,2574426.0,34320.0,0.0,0.0,0.0,0.0,0.0,0,21655583.0,49.742,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,16.890773900634805
24_25,Community hospital (with inpatient beds),12592.0,33236.0,1511.0,3242085.0,20151.0,0.0,0.0,0.0,0.0,0.0,0,867397.0,16.797,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,13.67325320463945
24_25,Non inpatient,1534.0,3460.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,10527.0,70.0,52.8052,-2.1164,0,1,1,1,1,0,0,0,0,0,9.261793653565098
24_25,Non inpatient,1121.0,2620.0,0.0,0.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,52.60483333333334,-1.6935888888888888,0,0,1,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,2475.0,5968.0,1485.0,518152.0,788.0,0.0,0.0,0.0,0.0,0.0,0,1957960.0,100.0,52.6953,-1.8076555555555551,0,0,0,0,0,0,0,0,0,0,14.487414183590257
24_25,Non inpatient,527.0,1188.0,95.0,102684.0,221.0,0.0,0.0,100.0,0.0,0.0,0,303173.0,70.0,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,12.62206217709455
24_25,Non inpatient,517.0,1166.0,0.0,56268.0,232.0,0.0,0.0,0.0,0.0,0.0,0,67371.0,10.0,52.7953,-1.6546500000000002,0,0,0,0,0,0,0,0,0,0,11.117984780318277
24_25,Non inpatient,1003.0,943.0,224.0,259813.0,1283.0,0.0,0.0,0.0,0.0,0.0,0,468436.0,65.2,52.7953,-1.6546500000000002,0,0,0,0,0,0,0,0,0,0,13.057156899900232
24_25,Non inpatient,887.0,1896.0,665.0,141678.0,617.0,0.0,0.0,85.0,0.0,0.0,0,589915.0,70.0,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,13.287735432864565
24_25,Non inpatient,2462.0,5555.0,352.0,256203.0,1083.0,0.0,0.0,45.0,0.0,0.0,0,1340941.0,88.50399999999999,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,14.108882910023455
24_25,Non inpatient,759.0,1713.0,152.0,112959.0,332.0,0.0,0.0,50.0,0.0,0.0,0,331590.0,70.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,12.711657560741054
24_25,Non inpatient,517.0,1304.0,121.0,172537.0,361.0,0.0,0.0,95.0,0.0,0.0,0,376220.0,70.0,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,12.837932015662723
24_25,Mental Health (including Specialist services),1452.0,3450.0,0.0,268151.0,612.0,0.0,0.0,0.0,0.0,0.0,0,355902.0,60.0,52.682460000000006,-2.02148,0,0,0,0,0,0,0,0,0,0,12.78241350079684
24_25,Non inpatient,505.0,1139.0,33.0,57757.0,1760.0,0.0,0.0,100.0,0.0,0.0,0,150532.0,60.0,53.08970625,-2.2678125,0,0,0,0,0,0,0,0,0,0,11.921937608238101
24_25,Non inpatient,4900.0,11054.0,292.0,1312712.0,2728.0,0.0,0.0,20.0,0.0,0.0,0,2019719.0,77.65899999999999,53.10931428571429,-1.9896,0,0,0,0,0,0,0,0,0,0,14.518469445908213
24_25,Non inpatient,5090.0,12363.0,225.0,1233493.0,1668.0,0.0,0.0,60.0,0.0,0.0,0,2402241.0,40.0,52.994534615384616,-1.9419576923076924,0,0,0,0,0,0,0,0,0,0,14.691913025922709
24_25,Non inpatient,5756.0,12985.0,534.0,1495211.0,4559.0,0.0,0.0,40.0,0.0,1.0,0,2134287.0,40.0,53.00718,-2.253533333333333,0,0,0,0,0,0,0,0,0,0,14.573643659563528
24_25,Mental Health (including Specialist services),634.0,1431.0,0.0,95688.0,304.0,0.0,0.0,0.0,0.0,0.0,0,311737.0,79.021,52.7953,-1.6546500000000002,0,0,0,0,0,0,0,0,0,0,12.649918370419716
24_25,Mental Health and Learning Disabilities,635.0,1560.0,346.0,139690.0,142.0,0.0,0.0,0.0,0.0,0.0,0,1102142.0,100.0,52.85675853658537,-2.425558536585366,0,0,0,0,0,0,0,0,0,0,13.912767024341704
24_25,Non inpatient,559.0,1261.0,279.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,360572.0,60.0,52.7953,-1.6546500000000002,0,1,1,1,1,0,0,0,0,0,12.795449711740078
24_25,Mental Health (including Specialist services),654.0,1475.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,31580.0,10.0,52.51170285714286,-2.4761057142857146,0,1,1,1,1,0,0,0,0,0,10.360310952919434
24_25,Non inpatient,548.0,1236.0,208.0,120012.0,424.0,0.0,0.0,70.0,0.0,0.0,0,495679.0,70.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,13.11368583621064
24_25,Non inpatient,636.0,1434.0,213.0,128498.0,525.0,0.0,0.0,80.0,0.0,0.0,0,330538.0,70.0,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,12.708479934337788
24_25,Non inpatient,556.0,1360.0,167.0,119667.0,271.0,0.0,0.0,0.0,0.0,0.0,0,463174.0,40.0,52.6158,-1.666383333333333,0,0,0,0,0,0,0,0,0,0,13.045860231418214
24_25,Mental Health (including Specialist services),2324.0,5143.0,0.0,0.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,207376.0,10.0,52.71675,-2.7468,0,0,1,0,0,0,0,0,0,0,12.242293671810314
24_25,Non inpatient,1249.0,2817.0,87.0,250451.0,1650.0,0.0,0.0,100.0,0.0,0.0,0,570440.0,70.0,53.0249,-2.1739,0,0,0,0,0,0,0,0,0,0,13.254165024881914
24_25,Mental Health (including Specialist services),513.0,1157.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,40001.0,75.0,51.47605,0.33135,0,1,1,1,1,0,0,0,0,0,10.596684731846114
24_25,Non inpatient,1114.0,2513.0,0.0,169601.0,565.0,0.0,0.0,0.0,0.0,0.0,0,63160.0,60.0,52.6386,-1.1317,0,0,0,0,0,0,0,0,0,0,11.053442301049815
24_25,Other Reportable Site,14810.0,34446.0,2888.0,1790959.0,5795.0,0.0,0.0,10.35,0.0,0.0,0,4439625.0,63.456999999999994,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,15.306080696626271
24_25,Mental Health (including Specialist services),742.0,2269.0,82.0,121521.0,1023.0,0.0,0.0,0.0,0.0,0.0,0,168426.0,20.0,52.682460000000006,-2.02148,0,0,0,0,0,0,0,0,0,0,12.034257700480042
24_25,Mental Health (including Specialist services),518.0,1264.0,0.0,54480.0,247.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.879,52.682460000000006,-2.02148,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Non inpatient,610.0,1459.0,195.0,54230.0,286.0,0.0,0.0,1.0,0.0,0.0,0,357907.0,40.0,52.90192307692307,-2.122292307692308,0,0,0,0,0,0,0,0,0,0,12.788031249116763
24_25,Mental Health (including Specialist services),10692.0,26213.0,0.0,4091796.0,11668.0,0.0,0.0,75.0,0.0,0.0,0,2378501.0,9.854,52.69885714285714,-2.7749142857142854,0,0,0,0,0,0,0,0,0,0,14.681981435720212
24_25,Mental Health and Learning Disabilities,1596.0,3601.0,0.0,237934.0,1017.0,0.0,0.0,0.0,0.0,0.0,0,418961.0,40.0,52.6766,-2.4493,0,0,0,0,0,0,0,0,0,0,12.94553550266739
24_25,Non inpatient,523.0,1179.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,10527.0,10.0,52.7576625,-1.90304375,0,1,1,1,1,0,0,0,0,0,9.261793653565098
24_25,Non inpatient,967.0,2327.0,0.0,109315.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,42106.0,100.0,53.00718,-2.253533333333333,0,0,1,0,0,0,0,0,0,0,10.647969276632866
24_25,Non inpatient,701.0,1581.0,18.0,83625.0,723.0,0.0,0.0,100.0,0.0,0.0,0,394508.0,70.0,53.00718,-2.253533333333333,0,0,0,0,0,0,0,0,0,0,12.88539723269605
24_25,Mixed service hospital,28673.0,68253.0,6796.0,10046361.0,22949.0,0.0,0.0,99.0,0.0,3.0,0,14783858.0,58.690000000000005,53.4931,-2.5175,0,0,0,0,0,0,0,0,0,0,16.509046535480458
24_25,General acute hospital,53394.0,136696.0,1597.0,27066983.0,66952.0,0.0,0.0,41.0,0.0,1.0,1,23565974.0,43.168000000000006,53.54315,-2.6226,0,0,0,0,0,0,0,0,0,0,16.975314492404483
24_25,Non inpatient,635.0,1636.0,0.0,111957.0,88.0,0.0,0.0,100.0,0.0,0.0,0,341597.0,70.0,53.4907,-2.6574,0,0,0,0,0,0,0,0,0,0,12.741389886078476
24_25,Non inpatient,936.0,2412.0,0.0,116398.0,298.0,0.0,0.0,0.0,0.0,0.0,0,292000.0,70.0,53.5139,-2.4675,0,0,0,0,0,0,0,0,0,0,12.584512505902088
24_25,Non inpatient,908.0,2339.0,0.0,125204.0,435.0,0.0,0.0,100.0,0.0,0.0,0,803549.0,80.0,53.54412857142857,-2.589871428571428,0,0,0,0,0,0,0,0,0,0,13.596794689977216
24_25,Non inpatient,816.0,2101.0,0.0,15100.0,12.0,0.0,0.0,0.0,0.0,0.0,0,602170.0,70.0,53.54315,-2.6226,0,0,0,0,0,0,0,0,0,0,13.308296737111645
24_25,Non inpatient,760.0,1958.0,0.0,104936.0,212.0,0.0,0.0,100.0,0.0,0.0,0,291188.0,20.0,53.45247272727273,-2.5457272727272726,0,0,0,0,0,0,0,0,0,0,12.581727819865911
24_25,Specialist hospital (acute only),29438.0,70126.0,17544.0,11822198.0,38885.0,0.0,0.0,96.0,0.0,1.0,0,23613409.0,65.77,53.57782,-2.6936,0,0,0,0,0,0,0,0,0,0,16.977325328958774
24_25,Non inpatient,4587.0,11814.0,0.0,1024999.0,3285.0,0.0,0.0,100.0,0.0,0.0,0,278113.0,10.0,53.54315,-2.6226,0,0,0,0,0,0,0,0,0,0,12.535786380558699
24_25,Non inpatient,2307.0,5942.0,0.0,228410.0,2414.0,0.0,0.0,100.0,0.0,0.0,0,881224.0,10.0,53.54315,-2.6226,0,0,0,0,0,0,0,1,0,0,13.689068263911887
24_25,Other Reportable Site,1784.0,4595.0,0.0,139832.0,463.0,0.0,0.0,0.0,0.0,0.0,0,487952.0,44.992,53.54315,-2.6226,0,0,0,0,0,0,0,0,0,0,13.097974368721626
24_25,Specialist hospital (acute only),25474.0,57374.0,3640.0,6817523.0,23395.0,0.0,0.0,60.0,0.0,6.0,1,7051500.0,50.745000000000005,52.40835,-1.975,0,0,0,0,0,0,0,0,0,0,15.76875105992822
24_25,Non inpatient,11415.0,12422.0,0.0,5715979.0,25079.0,0.0,0.0,10.0,0.0,0.0,0,1826372.0,44.416,52.4783,-1.8506,0,0,0,0,0,0,0,0,0,0,14.417842590908425
24_25,Non inpatient,2625.0,7875.0,0.0,508634.0,2681.0,0.0,0.0,35.0,0.0,0.0,0,1535907.0,60.0,52.4623,-1.9212,0,0,0,0,0,0,0,1,0,0,14.244632295062594
24_25,Non inpatient,1813.0,5439.0,0.0,250378.0,1404.0,0.0,0.0,35.0,0.0,0.0,0,1314398.0,70.784,52.4623,-1.9212,0,0,0,0,0,0,0,1,0,0,14.088890084901498
24_25,Non inpatient,562.0,1686.0,0.0,0.0,249.0,0.0,0.0,20.0,0.0,0.0,0,0.0,70.0,52.4393,-1.9402,0,0,0,0,0,0,0,1,0,0,0.0
24_25,General acute hospital,243662.0,712548.0,7310.0,72308119.0,334033.0,0.0,128350.0,16.5,0.0,0.0,0,268724051.0,31.004,52.4623,-1.9212,0,0,0,0,0,0,0,0,0,0,19.409195582047154
24_25,Non inpatient,1106.0,3360.0,0.0,262665.0,3379.0,0.0,0.0,35.0,0.0,0.0,0,429454.0,60.0,52.4814,-1.8998,0,0,0,0,0,0,0,0,0,0,12.970272241925523
24_25,Other inpatient,1887.0,5095.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,1776450.0,10.0,52.4768,-1.9341,0,1,1,1,1,0,0,0,0,0,14.390128111738024
24_25,General acute hospital,125233.0,269415.0,48463.0,54335703.0,153491.0,0.0,0.0,35.0,0.0,0.0,0,81737789.0,39.681,52.4783,-1.8506,0,0,0,0,0,0,0,0,0,0,18.219026998788486
24_25,General acute hospital,76958.0,193046.0,25667.0,12944233.0,102641.0,0.0,0.0,30.0,0.0,0.0,0,48959504.0,50.084,52.5879,-1.8128,0,0,0,0,0,0,0,0,0,0,17.706504085823116
24_25,General acute hospital,46523.0,157565.0,13607.0,21154071.0,61857.0,0.0,0.0,80.0,0.0,0.0,0,34252241.0,44.398,52.4143,-1.7809,0,0,0,0,0,0,0,0,0,0,17.34926258038412
24_25,Other Reportable Site,3481.0,10443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,60.18600000000001,52.4623,-1.9212,0,0,0,0,0,0,0,0,0,0,0.0
24_25,Support Facility,1586.0,5147.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,10.0,51.3703,-0.060975,0,0,0,0,0,0,0,1,0,0,0.0
24_25,Support Facility,3394.0,1800.0,0.0,0.0,1706.0,0.0,0.0,100.0,0.0,0.0,0,1250.0,0.0,51.5223,0.1936999999999999,0,0,0,0,0,0,0,1,0,0,7.1316985104669115
24_25,Support Facility,2378.0,3935.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,6600.0,20.0,51.50108,0.0442,0,0,0,0,0,0,0,1,0,0,8.79497643168877
24_25,Support Facility,8293.0,18210.0,0.0,624476.0,5798.0,0.0,0.0,50.0,0.0,0.0,0,2783246.0,70.0,51.49874615384616,-0.0930384615384615,0,0,0,0,0,0,0,1,0,0,14.83912878971379
24_25,Support Facility,1049.0,580.0,0.0,77250.0,751.0,0.0,0.0,20.0,0.0,0.0,0,218929.0,80.0,51.4752,-0.3425,0,0,0,0,0,0,0,1,0,0,12.296507323001382
24_25,Support Facility,2948.0,4823.0,0.0,480847.0,1188.0,0.0,0.0,20.0,0.0,0.0,0,718404.0,40.0,51.4803,-0.1993,0,0,0,0,0,0,0,1,0,0,13.48478875585682
24_25,Support Facility,2100.0,4200.0,0.0,162425.0,2878.0,0.0,0.0,20.0,0.0,0.0,0,0.0,20.0,51.53758571428572,-0.2431214285714285,0,0,0,0,0,0,0,1,0,0,0.0
24_25,Support Facility,2440.0,6100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,907830.0,80.0,51.5333,0.0833,0,0,0,0,0,0,0,1,0,0,13.718813516912313
24_25,Support Facility,1394.0,2185.0,0.0,155978.0,1082.0,0.0,0.0,20.0,0.0,0.0,0,883832.0,100.0,51.59936666666667,-0.3307333333333333,0,0,0,0,0,0,0,1,0,0,13.69202340974613
24_25,Support Facility,1120.0,733.0,0.0,132679.0,640.0,0.0,0.0,10.0,0.0,0.0,0,100442.0,90.0,51.61735,-0.0583,0,0,0,0,0,0,0,1,0,0,11.51734568140372
24_25,Support Facility,1836.0,2753.0,0.0,289627.0,3491.0,0.0,0.0,20.0,0.0,0.0,0,389908.0,80.0,51.564,0.0963,0,0,0,0,0,0,0,1,0,0,12.873668657546038
24_25,Support Facility,1435.0,1840.0,0.0,194587.0,899.0,0.0,0.0,20.0,0.0,0.0,0,340046.0,80.0,51.5602,0.1792,0,0,0,0,0,0,0,1,0,0,12.736839122332844
24_25,Support Facility,1858.0,2390.0,0.0,0.0,601.0,0.0,0.0,60.0,0.0,0.0,0,300188.0,80.0,51.4629,0.1394,0,0,0,0,0,0,0,1,0,0,12.612167555271649
24_25,Support Facility,1690.0,5070.0,0.0,220003.0,12168.0,0.0,0.0,20.0,0.0,0.0,0,963162.0,100.0,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,1,0,0,13.777977939177608
24_25,Support Facility,4447.0,4823.0,0.0,452297.0,1472.0,0.0,0.0,10.0,0.0,0.0,0,275403.0,70.0,51.370025,0.02375,0,0,0,0,0,0,0,1,0,0,12.525994389499465
24_25,Support Facility,1407.0,3568.0,0.0,460552.0,588.0,0.0,0.0,20.0,0.0,0.0,0,964395.0,100.0,51.3703,-0.060975,0,0,0,0,0,0,0,1,0,0,13.779257277623977
24_25,Support Facility,1757.0,4393.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,51.4862,-0.3083,0,0,0,0,0,0,0,1,0,0,0.0
24_25,Support Facility,1139.0,960.0,0.0,108456.0,516.0,0.0,0.0,20.0,0.0,0.0,0,167166.0,60.0,51.42343333333333,-0.1973333333333333,0,0,0,0,0,0,0,1,0,0,12.026748591731975
24_25,Support Facility,1833.0,3778.0,0.0,280275.0,3102.0,0.0,0.0,20.0,0.0,0.0,1,287340.0,70.0,51.3992,-0.2556,0,0,0,0,0,0,0,1,0,0,12.56842494275633
24_25,Support Facility,1135.0,2838.0,0.0,293816.0,3411.0,0.0,0.0,20.0,0.0,0.0,0,213267.0,100.0,51.47646666666666,-0.0322333333333333,0,0,0,0,0,0,0,1,0,0,12.270304869763637
24_25,Support Facility,1107.0,1293.0,0.0,0.0,222.0,0.0,0.0,20.0,0.0,0.0,0,0.0,20.0,51.5085,-0.1257,0,0,0,0,0,0,0,1,0,0,0.0
24_25,Support Facility,1080.0,1200.0,0.0,104767.0,410.0,0.0,0.0,20.0,0.0,0.0,0,71591.0,90.0,51.526475,0.049325,0,0,0,0,0,0,0,1,0,0,11.178738614862693
24_25,Support Facility,2007.0,3010.0,0.0,535233.0,1541.0,0.0,0.0,10.0,0.0,0.0,0,256374.0,60.0,51.5462,-0.168075,0,0,0,0,0,0,0,1,0,0,12.45439649537468
24_25,Support Facility,1296.0,1230.0,0.0,84360.0,175.0,0.0,0.0,30.0,0.0,0.0,0,261280.0,10.0,51.5491,-0.1205142857142857,0,0,0,0,0,0,0,1,0,0,12.473351735508665
24_25,Support Facility,1826.0,4565.0,0.0,177543.0,350.0,0.0,0.0,40.0,0.0,0.0,0,826148.0,40.0,51.527657142857144,-0.0265714285714285,0,0,0,0,0,0,0,1,0,0,13.624530423644464
24_25,Support Facility,1250.0,1220.0,0.0,108747.0,694.0,0.0,0.0,60.0,0.0,0.0,0,477439.0,80.0,51.5529,0.129,0,0,0,0,0,0,0,1,0,0,13.076193776557478
24_25,Support Facility,2100.0,3610.0,0.0,91163.0,1379.0,0.0,0.0,10.0,0.0,0.0,0,1033062.0,20.0,51.50108,0.0442,0,0,0,0,0,0,0,1,0,0,13.848038733657415
24_25,Support Facility,1598.0,2028.0,0.0,65282.0,400.0,0.0,0.0,30.0,0.0,0.0,0,59375.0,10.0,51.4752,-0.3425,0,0,0,0,0,0,0,1,0,0,10.991645383300378
24_25,Other Reportable Site,19183.0,23245.0,0.0,2080981.0,18698.0,0.0,0.0,30.0,0.0,0.0,1,2165989.0,64.578,51.527657142857144,-0.0265714285714285,0,0,0,0,0,0,0,1,0,0,14.588388089727244
24_25,General acute hospital,27857.0,75213.0,0.0,9130249.0,54381.0,0.0,0.0,100.0,0.0,0.0,0,1415000.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,14.162640795773006
24_25,General acute hospital,79282.0,214061.0,0.0,4647014.0,17399.0,0.0,0.0,90.0,0.0,0.0,0,5051351.0,10.0,51.52988181818182,-0.1471818181818182,0,0,0,0,0,0,0,0,0,0,15.435166488192474
24_25,General acute hospital,12157.0,32825.0,0.0,2962622.0,15218.0,0.0,0.0,20.0,0.0,0.0,0,71714270.0,47.208,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,18.088200323421386
24_25,Non inpatient,13336.0,36008.0,0.0,1325989.0,5393.0,0.0,0.0,0.0,0.0,0.0,0,5997283.0,10.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,15.606817258041179
24_25,Specialist hospital (acute only),37567.0,101431.0,0.0,6569671.0,34361.0,0.0,0.0,20.0,0.0,0.0,0,93761185.0,57.803,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,18.35626153303038
24_25,Other Reportable Site,31463.0,84949.0,0.0,1333090.0,14622.0,0.0,0.0,60.0,0.0,0.0,0,74412754.0,74.811,51.52988181818182,-0.1471818181818182,0,0,0,0,0,0,0,0,0,0,18.125137923281518
24_25,Non inpatient,10126.0,27340.0,0.0,1029817.0,6799.0,0.0,0.0,100.0,0.0,0.0,0,684500.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,13.436445384629954
24_25,Non inpatient,533.0,1353.0,0.0,168000.0,92.0,0.0,0.0,100.0,0.0,0.0,0,10250.0,70.0,52.673833333333334,0.1172777777777777,0,0,0,0,0,0,0,0,0,0,9.235130540783402
24_25,Mental Health (including Specialist services),10252.0,23184.0,0.0,3024947.0,4210.0,0.0,0.0,50.0,0.0,4.0,0,2858550.0,34.0,52.127627777777775,0.2870888888888889,0,0,0,0,0,0,0,0,0,0,14.865825411052281
24_25,Mental Health (including Specialist services),3487.0,9414.0,0.0,1009152.0,6413.0,0.0,0.0,28.0,0.0,1.0,0,930650.0,69.1,52.127627777777775,0.2870888888888889,0,0,0,0,0,0,0,0,0,0,13.743639620243712
24_25,Non inpatient,1062.0,2674.0,0.0,248597.0,150.0,0.0,0.0,100.0,0.0,0.0,0,68500.0,40.0,52.50866666666666,0.0886555555555555,0,0,0,0,0,0,0,0,0,0,11.134603622683905
24_25,Non inpatient,1173.0,2500.0,0.0,0.0,1208.0,0.0,0.0,0.0,0.0,0.0,0,457114.0,90.0,52.19619090909091,0.1483272727272727,0,0,0,0,0,0,0,0,0,0,13.032690279357876
24_25,Non inpatient,2863.0,7279.0,0.0,450023.0,1661.0,0.0,0.0,25.0,0.0,0.0,0,762300.0,70.3,52.18965000000001,0.1240214285714285,0,0,0,0,0,0,0,0,0,0,13.544096769794999
24_25,Mental Health and Learning Disabilities,615.0,1561.0,0.0,87120.0,82.0,0.0,0.0,0.0,0.0,0.0,0,76300.0,100.0,52.19619090909091,0.1483272727272727,0,0,0,0,0,0,0,0,0,0,11.242441323346558
24_25,Non inpatient,2465.0,6256.0,0.0,104497.0,706.0,0.0,0.0,100.0,0.0,0.0,0,351550.0,40.0,52.3305,-0.1865,0,0,0,0,0,0,0,0,0,0,12.770110072168846
24_25,Mental Health (including Specialist services),1803.0,4688.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,346000.0,70.0,52.18965000000001,0.1240214285714285,0,1,1,1,1,0,0,0,0,0,12.754196944209095
24_25,Non inpatient,1648.0,4450.0,0.0,157815.0,163.0,0.0,0.0,0.0,0.0,0.0,0,507552.0,20.0,52.22380625,0.131525,0,0,0,0,0,0,0,0,0,0,13.137356417942819
24_25,Non inpatient,980.0,3626.0,0.0,0.0,205.0,0.0,0.0,100.0,0.0,0.0,0,215500.0,20.0,52.58253333333334,-0.2419333333333333,0,0,0,0,0,0,0,0,0,0,12.280720828886404
24_25,Non inpatient,685.0,2534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,52.567,-0.283,0,0,0,0,0,0,0,1,0,0,0.0
24_25,Mental Health and Learning Disabilities,958.0,2430.0,0.0,94752.0,275.0,0.0,0.0,100.0,0.0,0.0,0,3500.0,10.0,52.22380625,0.131525,0,0,0,0,0,0,0,0,0,0,8.160803920954665
24_25,Non inpatient,1849.0,4000.0,0.0,0.0,1223.0,0.0,0.0,50.0,0.0,0.0,0,176900.0,20.0,52.3305,-0.1865,0,0,0,0,0,0,0,0,0,0,12.083345533043149
24_25,Other Reportable Site,5100.0,20400.0,0.0,183868.0,585.0,0.0,0.0,40.0,0.0,0.0,0,10900.0,63.3,52.3305,-0.1865,0,0,0,0,0,0,0,0,0,0,9.296609807128359
24_25,Non inpatient,1472.0,5445.0,0.0,0.0,1208.0,0.0,0.0,100.0,0.0,0.0,0,97000.0,10.0,52.51083125,-0.27019375,0,0,0,0,0,0,0,0,0,0,11.48247656671073
24_25,Non inpatient,2434.0,6570.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,1.0,0,175000.0,70.0,52.58253333333334,-0.2419333333333333,0,1,1,1,1,0,0,0,0,0,12.07254696717504
24_25,Mental Health (including Specialist services),7153.0,17457.0,0.0,1849221.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,3820762.0,43.943,53.60243333333333,-2.298083333333333,0,0,1,0,0,0,0,0,0,0,15.155960698857632
24_25,Mental Health (including Specialist services),11069.0,26923.0,0.0,5365706.0,5387.0,0.0,0.0,50.0,0.0,0.0,0,3799679.0,23.322000000000003,53.4941,-2.0866,0,0,0,0,0,0,0,0,0,0,15.150427410624394
24_25,Mental Health and Learning Disabilities,7640.0,17655.0,0.0,229673.0,1146.5,0.0,0.0,80.0,0.0,0.0,0,2464684.0,41.268,53.5405,-2.1183,0,1,1,1,1,0,0,0,0,0,14.717574568246558
24_25,Mental Health (including Specialist services),13031.0,37208.0,0.0,3978445.0,16751.0,0.0,0.0,60.0,0.0,0.0,0,13081872.0,63.727,53.64494444444445,-2.163222222222222,0,0,0,0,0,0,0,0,0,0,16.386738089460454
24_25,Mental Health (including Specialist services),6514.0,15554.0,0.0,0.0,12636.0,706.0,0.0,15.0,0.0,0.0,0,2094928.0,56.175999999999995,53.3946,-2.1329,0,0,0,0,0,0,0,0,0,0,14.555030220549291
24_25,Community hospital (with inpatient beds),1783.0,4122.0,0.0,318591.0,3193.0,0.0,0.0,0.0,0.0,0.0,0,843965.0,100.0,53.3946,-2.1329,0,0,0,0,0,0,0,0,0,0,13.645867488406468
