site_code,site_name,post_code,trust_code,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,site_type_Community hospital (with inpatient beds),site_type_General acute hospital,site_type_Learning Disabilities,site_type_Mental Health (including Specialist services),site_type_Mental Health and Learning Disabilities,site_type_Mixed service hospital,site_type_Non inpatient,site_type_Other Reportable Site,site_type_Other inpatient,site_type_Specialist hospital (acute only),site_type_Support Facility,site_type_Unoccupied,year_2021_22,year_22_23,year_23_24,year_24_25
RKL02,HEART OF HOUNSLOW CENTRE FOR HEALTH,TW3 3EL,RKL,580.0,1739.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,51.4714,-0.3682,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL07,EALING IAPT (UXBRIDGE ROAD),W13 8RA,RKL,641.0,1923.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,70.0,51.5122,-0.311625,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL12,AVENUE HOUSE MENTAL HEALTH RESOURCE CENTRE,W3 8NJ,RKL,711.0,1778.0,0.0,116264.0,373.0,0.0,0.0,20.0,0.0,0.0,0,537807.0,70.0,51.51048333333333,-0.2657166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL14,LAKESIDE MENTAL HEALTH UNIT,TW7 6AF,RKL,9263.0,21377.0,0.0,1916204.0,7954.0,0.0,0.0,30.0,0.0,0.0,0,457405.0,55.6,51.4752,-0.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL18,CLAYPONDS HOSPITAL,W5 4RN,RKL,4026.0,9260.0,0.0,987337.0,704.0,0.0,0.0,0.0,0.0,0.0,0,1692080.0,40.0,51.516333333333336,-0.2851888888888889,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RKL32,ACTON HEALTH CENTRE,W3 8QE,RKL,1400.0,4199.0,0.0,367775.0,911.0,0.0,0.0,0.0,0.0,0.0,0,1329885.0,60.0,51.51048333333333,-0.2657166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RKL33,FEATHERSTONE ROAD CLINIC,UB2 5BQ,RKL,988.0,2963.0,0.0,180645.0,4629.0,0.0,0.0,20.0,0.0,0.0,0,542749.0,40.0,51.4954,-0.3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RKL39,CARMELITA HOUSE,W5 2PJ,RKL,1077.0,1688.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,70.0,51.516333333333336,-0.2851888888888889,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL48,CASSEL HOSPITAL,TW10 7JF,RKL,4358.0,16500.0,0.0,584626.0,672.0,0.0,0.0,20.0,0.0,0.0,0,4971753.0,80.0,51.442359999999994,-0.30408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL4C-X,EALING HOSPITAL,UB1 3HW,RKL,54793.0,164379.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,60.0,51.509,-0.3713,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RKL51,BROADMOOR HOSPITAL,RG45 7EG,RKL,50238.0,161290.0,197.0,8014217.0,76017.0,0.0,0.0,90.0,2.0,0.0,0,3934902.0,8.669,51.3703,-0.7922,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL62,THE LIMES,UB2 4AU,RKL,1939.0,5041.0,0.0,376864.0,11.0,0.0,0.0,20.0,0.0,0.0,0,1376360.0,80.0,51.4954,-0.3763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL67,ST BERNARDS HOSPITAL,UB1 3EU,RKL,43768.0,95500.0,57.0,5094049.0,62117.0,0.0,0.0,50.0,0.0,0.0,0,24399855.0,64.53999999999999,51.509,-0.3713,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL75,CHERINGTON HOUSE MENTAL HEALTH RESOURCE CENTRE,W7 3HL,RKL,529.0,1427.0,0.0,76670.0,572.0,0.0,0.0,20.0,0.0,0.0,0,183771.0,100.0,51.5118,-0.3358999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL78,CLAYBROOK CENTRE,W6 8LN,RKL,1442.0,3894.0,0.0,237576.0,1052.0,0.0,0.0,50.0,0.0,0.0,0,205873.0,10.0,51.49248333333333,-0.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL79,HAMMERSMITH & FULHAM MHU,W6 8NF,RKL,5313.0,23571.0,0.0,1147822.0,9788.0,0.0,0.0,30.0,0.0,0.0,0,877494.0,20.0,51.49248333333333,-0.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL92,GREYHOUND ROAD (FULHAM PALACE ROAD),W6 8QZ,RKL,541.0,1622.0,0.0,53343.0,268.0,0.0,0.0,50.0,0.0,0.0,0,171790.0,100.0,51.49248333333333,-0.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL94,GLENTHORNE ROAD,W6 0LS,RKL,504.0,1360.0,0.0,44761.0,356.0,0.0,0.0,20.0,0.0,0.0,0,104807.0,100.0,51.49248333333333,-0.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKL96,SYCAMORE LODGE,W3 8PH,RKL,4489.0,13467.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,40.0,51.51048333333333,-0.2657166666666666,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RKL99,ARMSTRONG WAY,UB2 4SA,RKL,3254.0,9761.0,0.0,341862.0,71.0,0.0,0.0,20.0,0.0,0.0,0,1252178.0,40.0,51.4954,-0.3763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RKLORS,OTHER REPORTABLE SITES,UB1 3EU,RKL,4809.0,16720.0,0.0,244010.0,1582.0,0.0,0.0,25.0,0.0,0.0,0,1200569.0,62.5,51.509,-0.3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
RL131,ROBERT JONES & AGNES HUNT ORTHOPAEDIC HOSPITAL,SY10 7AG,RL1,36649.0,93673.0,1058.0,20105223.0,67300.0,0.0,0.0,99.0,0.0,15.0,0,14123869.0,44.464999999999996,52.83394150943396,-3.1469735849056604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C6V7M,"SCIENCE PARK PA107-PA110, PA130-131, PA157-158",WV10 9RU,RL4,8060.0,21762.0,0.0,229673.0,1146.5,0.0,0.0,35.0,0.0,0.0,0,,20.0,52.651114285714286,-2.101428571428571,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
H2K0G,PLANETARY ROAD WORKSHOP (GARAGE),WV13 3XA,RL4,548.0,1643.0,0.0,36831.0,210.0,0.0,0.0,0.0,0.0,0.0,0,,60.0,52.6,-2.0333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
K4K9C,BENTLEY BRIDGE (STORES & TRANSPORT),WV11 3DR,RL4,689.0,1651.0,0.0,3109.0,28.0,0.0,0.0,0.0,0.0,0.0,0,,10.0,52.61456666666667,-2.0705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RL402,THE PHOENIX HEALTH CENTRE,WV4 6ED,RL4,1194.0,2862.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,,20.0,52.5617,-2.1607333333333334,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RL403,NEW CROSS HOSPITAL,WV10 0QP,RL4,143048.0,400188.0,12.0,45211374.0,440479.0,0.0,101.0,40.0,0.0,4.0,0,38294395.0,40.8,52.651114285714286,-2.101428571428571,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RL4AL,MOBILITY CENTRE (MALTINGS),WV1 1NQ,RL4,927.0,2221.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,3,,70.0,52.58135,-2.11545,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RL4AN,PENDEFORD HEALTH CENTRE,WV9 5NJ,RL4,703.0,1685.0,0.0,194807.0,1875.0,0.0,0.0,5.0,0.0,0.0,0,103430.0,60.0,52.635,-2.1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RL4AT,PRIMROSE LANE HEALTH CENTRE,WV10 8RN,RL4,601.0,1441.0,0.0,168185.0,461.0,0.0,0.0,0.0,0.0,0.0,0,581634.0,70.0,52.651114285714286,-2.101428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RL4CA,THE GEM CENTRE,WV11 3PP,RL4,2099.0,5030.0,0.0,229673.0,1146.5,0.0,0.0,61.0,0.0,0.0,0,,20.0,52.61456666666667,-2.0705,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RL4CD,WEST PARK HOSPITAL,WV1 4PW,RL4,9411.0,22558.0,24.0,2658745.0,8686.0,0.0,0.0,5.0,0.0,0.0,0,3338533.0,74.4,52.58135,-2.11545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RL4ORS,OTHER REPORTABLE SITES,WV10 0QP,RL4,2823.0,9816.0,0.0,532950.0,9247.0,0.0,0.0,5.0,0.0,0.0,0,965782.0,50.287,52.651114285714286,-2.101428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
RL4TC,CANNOCK CHASE HOSPITAL,WS11 5XY,RL4,23192.0,41500.0,0.0,6853945.0,26649.0,0.0,0.0,50.0,0.0,1.0,4,15454145.0,20.0,52.682460000000006,-2.02148,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
G5A0R,GARDNER HALL,HR1 1DT,RLQ,1177.0,3427.0,0.0,196474.0,2268.0,0.0,0.0,0.0,0.0,0.0,0,2150.0,90.0,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
N8L5F,FRANKLIN BARNES,HR12AZ,RLQ,1110.0,2504.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLQ01,COUNTY HOSPITAL,HR1 2ER,RLQ,49236.0,116328.0,0.0,15927218.0,81423.0,0.0,0.0,90.0,0.0,12.0,0,4326154.0,34.0,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RLQ03,BROMYARD COMMUNITY HOSPITAL,HR7 4QN,RLQ,2028.0,4766.0,0.0,786967.0,3590.0,0.0,0.0,100.0,0.0,0.0,0,226698.0,40.0,52.19132,-2.54078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RLQ06,LEOMINSTER COMMUNITY HOSPITAL,HR6 8JH,RLQ,1931.0,4330.0,0.0,322986.0,1695.0,0.0,0.0,100.0,0.0,0.0,0,386061.0,46.0,52.215596363636365,-2.6785654545454545,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RLQ08,ROSS COMMUNITY HOSPITAL,HR9 5AD,RLQ,2707.0,6200.0,0.0,491284.0,4402.0,0.0,0.0,100.0,0.0,0.0,0,203257.0,28.0,51.908220588235295,-2.5675235294117646,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RLQ16,BELMONT ABBEY,HR2 9RP,RLQ,1953.0,4813.0,0.0,331786.0,1374.0,0.0,0.0,0.0,0.0,8.0,0,421775.0,80.0,51.98334078947369,-2.796544736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLQ21,GAOL STREET CLINIC,HR1 2HU,RLQ,1175.0,2892.0,0.0,209354.0,529.0,0.0,0.0,100.0,0.0,0.0,0,47591.0,44.0,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLQ22,ROSS ROAD HEALTH CLINIC & CHILD DEVELOPMENT CENTRE,HR2 7RL,RLQ,766.0,1751.0,0.0,80229.0,1966.0,0.0,0.0,100.0,0.0,0.0,0,56638.0,74.00000000000001,51.98334078947369,-2.796544736842105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLQ58,MONKMOOR COURT,HR1 2BG,RLQ,945.0,2132.0,0.0,102124.0,507.0,0.0,0.0,100.0,0.0,0.0,0,78756.0,40.0,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLQORS,OTHER REPORTABLE SITES,HR1 2ER,RLQ,1614.0,3939.0,0.0,165909.0,1022.0,0.0,0.0,0.0,0.0,0.0,0,8058.0,39.1,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
X4I0F,HAROLD STREET,HR1 2QX,RLQ,1370.0,3186.0,0.0,89971.0,322.0,0.0,0.0,0.0,0.0,0.0,0,0.0,100.0,52.08174186046512,-2.612990697674419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLT01,GEORGE ELIOT HOSPITAL,CV10 7DJ,RLT,53607.0,96464.0,31151.0,26738122.0,94251.0,0.0,0.0,95.0,0.0,3.0,0,18024160.0,46.227,52.531725,-1.5322000000000002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RLTORS,OTHER REPORTABLE SITES,CV10 7DJ,RLT,3185.0,9554.0,0.0,377700.0,205.0,0.0,0.0,75.0,0.0,0.0,0,0.0,60.0,52.531725,-1.5322000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
RLY00,NORTH STAFFORDSHIRE COMBINED HEALTHCARE NHS TRUST HQ,ST2 8LD,RLY,1536.0,3072.0,0.0,134259.0,1981.0,0.0,0.0,75.0,0.0,0.0,0,118773.0,20.0,53.033325,-2.141675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RLY33,THE BENNETT CENTRE,ST1 4ND,RLY,863.0,1726.0,0.0,206245.0,364.0,0.0,0.0,95.0,0.0,0.0,0,58899.0,20.0,53.0249,-2.1739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLY36,DRAGON SQUARE COMMUNITY UNIT,ST5 7HL,RLY,1179.0,3100.0,0.0,239113.0,1337.0,0.0,0.0,85.0,0.0,0.0,0,64427.0,40.0,53.00718,-2.253533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
RLY39,SUTHERLAND MENTAL HEALTH CENTRE,ST3 4LR,RLY,902.0,2218.0,0.0,164397.0,884.0,0.0,0.0,65.0,0.0,0.0,0,60998.0,40.0,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLY40,LYME BROOK MENTAL HEALTH CENTRE,ST5 7NJ,RLY,913.0,1826.0,0.0,261392.0,0.0,0.0,0.0,35.0,0.0,0.0,0,188854.0,40.0,53.00718,-2.253533333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLY81,LEARNING DISABILITIES UNIT HILTON ROAD,ST4 6RR,RLY,630.0,1630.0,0.0,78768.0,1018.0,0.0,0.0,85.0,0.0,0.0,0,252165.0,20.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
RLY85,"ASHCOMBE CENTRE, WALL LANE",ST13 7ED,RLY,788.0,1576.0,0.0,141539.0,77.0,0.0,0.0,50.0,0.0,0.0,0,207316.0,20.0,53.10931428571429,-1.9896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLY86,DARWIN - FKA CLYDESDALE CENTRE,ST4 7LF,RLY,1316.0,2647.0,0.0,333457.0,1100.0,0.0,0.0,90.0,0.0,1.0,0,121583.0,20.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLY87,GREENFIELDS CENTRE,ST6 5UD,RLY,905.0,2279.0,0.0,265061.0,1235.0,0.0,0.0,75.0,0.0,0.0,0,288628.0,20.0,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLY88,HARPLANDS HOSPITAL,ST4 6RR,RLY,11275.0,29461.0,0.0,3003860.0,11710.0,0.0,0.0,50.0,0.0,0.0,0,,20.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
RLYD7,HOPE CENTRE,ST1 2BX,RLY,845.0,1689.0,0.0,86394.0,104.0,0.0,0.0,0.0,0.0,0.0,0,13835.0,20.0,53.0249,-2.1739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
RLYORS,OTHER REPORTABLE SITES,ST2 8LD,RLY,2437.0,4874.0,0.0,206930.0,1036.0,0.0,0.0,50.0,0.0,0.0,0,529853.0,57.5,53.033325,-2.141675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A9D6L,BOB CHAMPION RESEARCH AND EDUCATION,NR4 7UQ,RM1,1286.0,3537.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,,0.0,52.61646,1.24368,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
F6H9N,QUADRAM INSTITUTE,NR4 7UQ,RM1,3263.0,10115.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,,0.0,52.61646,1.24368,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM102,NORFOLK & NORWICH UNIVERSITY HOSPITAL,NR4 7UY,RM1,114210.0,361242.0,34878.0,39943671.0,192800.0,0.0,0.0,34.87,0.0,0.0,2,0.0,18.493000000000002,52.61646,1.24368,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RM103,ROUEN HOUSE,NR1 1QQ,RM1,2768.0,7474.0,0.0,419613.0,2153.0,0.0,0.0,100.0,0.0,0.0,0,1847073.0,70.0,52.6271,1.3072,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM109,MICROBIOLOGY DEPARTMENT,NR4 7GJ,RM1,1062.0,2868.0,1062.0,0.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,1046970.0,40.0,52.61646,1.24368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM110,THE COTMAN CENTRE,NR4 7UB,RM1,2858.0,7735.0,2850.0,834972.0,2988.0,0.0,0.0,100.0,0.0,0.0,0,4154140.0,67.89999999999999,52.61646,1.24368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM113,HEALTH RECORDS LIBRARY,NR5 9JA,RM1,4190.0,23080.0,4190.0,870465.0,1309.0,0.0,0.0,95.0,0.0,0.0,0,1269578.0,60.0,52.6388,1.2189,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM12K,NORFOLK & NORWICH KIDNEY CENTRE,NR5 9JA,RM1,1338.0,3211.0,0.0,229673.0,1146.5,0.0,0.0,100.0,0.0,0.0,0,,60.0,52.6388,1.2189,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM131,CROMER HOSPITAL,NR27 0BQ,RM1,4261.0,12873.0,0.0,1970882.0,6009.0,0.0,0.0,15.0,0.0,0.0,0,4537958.0,30.7,52.9190625,1.31625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
RM148,RESIDENCIES,NR4 7UP,RM1,4216.0,11267.0,0.0,106033.0,9600.0,0.0,0.0,75.0,0.0,0.0,0,964921.0,20.0,52.61646,1.24368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
RM1ORS,OTHER REPORTABLE SITES,NR4 7UY,RM1,1441.0,5469.0,1261.0,67465.0,301.0,0.0,0.0,0.0,0.0,0.0,0,218230.0,47.492,52.61646,1.24368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
A4J9R,TOWNSIDE PRIMARY CARE CENTRE,BL9 0SN,RM3,964.0,2175.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,53.60243333333333,-2.298083333333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
B3R6X,MILNROW HEALTH CENTRE,OL16 4HZ,RM3,570.0,1286.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,80.0,53.61487999999999,-2.13084,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
G7F5I,HORTON HOUSE,OL4 1DE,RM3,1235.0,2786.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,40.0,53.54999999999999,-2.0667,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
H2W7V,WERNETH PRIMARY CARE CENTRE,OL9 7AY,RM3,967.0,2182.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,20.0,53.5405,-2.1183,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
I7I2A,THE PHOENIX CENTRE,OL10 1LR,RM3,679.0,1532.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,1.0,0,,10.0,53.5925,-2.2194,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
L6P3S,THE CROFT SHIFA HEALTH CENTRE,OL16 2UY,RM3,716.0,1615.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,1.0,0,,10.0,53.61487999999999,-2.13084,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
M7J8S,WINDSOR HOUSE - GROUND FLOOR,BL9 8RN,RM3,706.0,1593.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,20.0,53.60243333333333,-2.298083333333333,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
N0O1E,INTEGRATED CARE CENTRE - NHS OLDHAM,OL1 1NL,RM3,1359.0,3066.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,53.5405,-2.1183,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
P7P4T,RADCLIFFE PRIMARY CARE CENTRE,M26 2SP,RM3,902.0,2035.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,,10.0,53.55,-2.3333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
R2R0V,BUTLER GREEN,OL9 8NG,RM3,1552.0,3501.0,0.0,403910.0,1913.0,0.0,0.0,80.0,0.0,0.0,0,234797.0,60.0,53.5405,-2.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
RM301,SALFORD ROYAL HOSPITAL,M6 8HD,RM3,157818.0,278862.0,0.0,72575993.0,272426.0,0.0,0.0,80.0,0.0,7.0,0,5044395.0,41.838,53.4926,-2.2991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RM315,FAIRFIELD GENERAL HOSPITAL,BL9 7TD,RM3,55312.0,128507.0,0.0,13965662.0,42241.0,0.0,0.0,80.0,0.0,3.0,0,20785467.0,54.913,53.60243333333333,-2.298083333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RM316,ROCHDALE INFIRMARY,OL12 0NB,RM3,34517.0,74281.0,0.0,10236039.0,26914.0,0.0,0.0,80.0,0.0,4.0,0,9397718.0,50.534,53.64494444444445,-2.163222222222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RM317,ROYAL OLDHAM HOSPITAL,OL1 2JH,RM3,100803.0,237268.0,0.0,29236854.0,323980.0,14694622.0,0.0,80.0,0.0,3.0,0,30754969.0,43.6,53.5405,-2.1183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
RM319,BIRCH HILL HOSPITAL,OL12 9QB,RM3,1428.0,3478.0,0.0,451024.0,1608.0,0.0,0.0,80.0,0.0,0.0,0,718067.0,40.0,53.64494444444445,-2.163222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
